School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Dayanand Model School,110095,1106,1,1,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,2,2,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,3,3,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,4,4,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,5,5,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,6,6,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,7,7,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,8,8,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,9,9,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Dayanand Model School,110095,1106,10,10,,,200,Onetime,1800,Monthly,,,3240,Annually,4500,Annually,,,29540,2445
Lav Kush Public School,110096,1104,1,1,,,225,Onetime,1350,Monthly,,,,,1650,Annually,,,18075,1488
Lav Kush Public School,110096,1104,2,2,,,225,Onetime,1350,Monthly,,,,,1650,Annually,,,18075,1488
Lav Kush Public School,110096,1104,3,3,,,225,Onetime,1350,Monthly,,,,,1650,Annually,,,18075,1488
Lav Kush Public School,110096,1104,4,4,,,225,Onetime,1350,Monthly,,,,,1650,Annually,,,18075,1488
Lav Kush Public School,110096,1104,5,5,,,225,Onetime,1350,Monthly,,,,,1650,Annually,,,18075,1488
Lav Kush Public School,110096,1104,6,6,,,225,Onetime,1750,Monthly,,,,,2200,Annually,,,23425,1933
Lav Kush Public School,110096,1104,7,7,,,225,Onetime,1750,Monthly,,,,,2200,Annually,,,23425,1933
Lav Kush Public School,110096,1104,8,8,,,225,Onetime,1750,Monthly,,,,,2200,Annually,,,23425,1933
Lav Kush Public School,110096,1104,9,9,,,225,Onetime,2300,Monthly,,,,,2750,Annually,,,30575,2529
Lav Kush Public School,110096,1104,10,10,,,225,Onetime,2300,Monthly,,,,,2750,Annually,,,30575,2529
SN Modern School,110096,1110,Nursery,12,,,225,Onetime,1200,Monthly,,,,,2500,Annually,6600,Onetime,23725,1408
SN Modern School,110096,1110,KG,13,,,225,Onetime,1200,Monthly,,,,,2500,Annually,6600,Onetime,23725,1408
SN Modern School,110096,1110,1,1,,,225,Onetime,1200,Monthly,,,,,2500,Annually,6600,Onetime,23725,1408
Biglows Public School,110051,1105,1,1,,,200,Onetime,1750,Monthly,,,1000,Annually,5000,Annually,,,27200,2250
Biglows Public School,110051,1105,2,2,,,200,Onetime,1750,Monthly,,,1000,Annually,5000,Annually,,,27200,2250
Biglows Public School,110051,1105,3,3,,,200,Onetime,1750,Monthly,,,1000,Annually,5000,Annually,,,27200,2250
Biglows Public School,110051,1105,4,4,,,200,Onetime,1750,Monthly,,,1000,Annually,5000,Annually,,,27200,2250
Biglows Public School,110051,1105,5,5,,,200,Onetime,1750,Monthly,,,1000,Annually,5000,Annually,,,27200,2250
Biglows Public School,110051,1105,6,6,,,200,Onetime,1850,Monthly,,,1000,Annually,5000,Annually,,,28400,2350
Biglows Public School,110051,1105,7,7,,,200,Onetime,1850,Monthly,,,1000,Annually,5000,Annually,,,28400,2350
Biglows Public School,110051,1105,8,8,,,200,Onetime,1850,Monthly,,,1000,Annually,5000,Annually,,,28400,2350
Biglows Public School,110051,1105,9,9,,,200,Onetime,1900,Monthly,,,1000,Annually,5000,Annually,,,29000,2400
Biglows Public School,110051,1105,10,10,,,200,Onetime,1900,Monthly,,,1000,Annually,5000,Annually,,,29000,2400
Bharti Public School,110092,1692,Nursery,12,,,225,Onetime,,,12000,Quarterly,7200,Annually,8050,Annually,30000,Onetime,45475,5271
Bharti Public School,110092,1692,KG,13,,,225,Onetime,,,10890,Quarterly,6520,Annually,8050,Annually,30000,Onetime,44795,4844
Bharti Public School,110092,1692,1,1,,,225,Onetime,,,9570,Quarterly,5720,Annually,8050,Annually,30000,Onetime,43995,4338
Bharti Public School,110092,1692,2,2,,,225,Onetime,,,9570,Quarterly,5720,Annually,8050,Annually,30000,Onetime,43995,4338
Bharti Public School,110092,1692,3,3,,,225,Onetime,,,9570,Quarterly,5720,Annually,8050,Annually,30000,Onetime,43995,4338
Bharti Public School,110092,1692,4,4,,,225,Onetime,,,9570,Quarterly,5720,Annually,8050,Annually,30000,Onetime,43995,4338
Bharti Public School,110092,1692,5,5,,,225,Onetime,,,9570,Quarterly,5720,Annually,8050,Annually,30000,Onetime,43995,4338
Bharti Public School,110092,1692,6,6,,,225,Onetime,,,8670,Quarterly,5200,Annually,8050,Annually,30000,Onetime,43475,3994
Bharti Public School,110092,1692,7,7,,,225,Onetime,,,8670,Quarterly,5200,Annually,8050,Annually,30000,Onetime,43475,3994
Bharti Public School,110092,1692,8,8,,,225,Onetime,,,8670,Quarterly,5200,Annually,8050,Annually,30000,Onetime,43475,3994
Bharti Public School,110092,1692,9,9,,,225,Onetime,,,10485,Quarterly,6300,Annually,8050,Annually,30000,Onetime,44575,4691
Bharti Public School,110092,1692,10,10,,,225,Onetime,,,10485,Quarterly,6300,Annually,8050,Annually,30000,Onetime,44575,4691
Bharti Public School,110092,1692,11th,14,Science,2,225,Onetime,,,11685,Quarterly,7020,Annually,8050,Annually,30000,Onetime,45295,5151
Bharti Public School,110092,1692,11th,14,Commerce,1,225,Onetime,,,11685,Quarterly,7020,Annually,8050,Annually,30000,Onetime,45295,5151
Bharti Public School,110092,1692,12th,15,Science,2,225,Onetime,,,11685,Quarterly,7020,Annually,8050,Annually,30000,Onetime,45295,5151
Bharti Public School,110092,1692,12th,15,Commerce,1,225,Onetime,,,11685,Quarterly,7020,Annually,8050,Annually,30000,Onetime,45295,5151
"Happy English School, Anand Vihar",110092,1693,LKG,17,,,225,Onetime,4400,Monthly,,,5800,Annually,14104,Annually,50000,Onetime,122929,6059
"Happy English School, Anand Vihar",110092,1693,UKG,16,,,225,Onetime,4600,Monthly,,,5280,Annually,13584,Annually,50000,Onetime,124289,6172
"Happy English School, Anand Vihar",110092,1693,1,1,,,225,Onetime,4020,Monthly,,,4730,Annually,9750,Annually,50000,Onetime,112945,5227
"Happy English School, Anand Vihar",110092,1693,2,2,,,225,Onetime,3570,Monthly,,,4250,Annually,10050,Annually,50000,Onetime,107365,4762
"Happy English School, Anand Vihar",110092,1693,3,3,,,225,Onetime,3570,Monthly,,,4250,Annually,10500,Annually,50000,Onetime,107815,4799
"Happy English School, Anand Vihar",110092,1693,4,4,,,225,Onetime,3800,Monthly,,,4250,Annually,10050,Annually,50000,Onetime,110125,4992
"Happy English School, Anand Vihar",110092,1693,5,5,,,225,Onetime,3920,Monthly,,,4250,Annually,10050,Annually,50000,Onetime,111565,5112
"Happy English School, Anand Vihar",110092,1693,6,6,,,225,Onetime,4020,Monthly,,,4250,Annually,10650,Annually,50000,Onetime,113365,5262
"Happy English School, Anand Vihar",110092,1693,7,7,,,225,Onetime,4050,Monthly,,,4250,Annually,14154,Annually,50000,Onetime,117229,5584
"Happy English School, Anand Vihar",110092,1693,8,8,,,225,Onetime,4150,Monthly,,,4250,Annually,10650,Annually,50000,Onetime,114925,5392
"Happy English School, Anand Vihar",110092,1693,9,9,,,225,Onetime,4250,Monthly,,,4250,Annually,14154,Annually,50000,Onetime,119629,5784
