country_id,country,state,city,district,district_region,area,pincode
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Atrauli,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Aurangabad Ristal,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,B.B.Nagar,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Babugarh,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bachhlota,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Badshahnpur Siroli,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bagarpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bahadurgarh,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bajhera Kalan,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bajhera Khurd,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bankhanda,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Basantpur Sainthli,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Baxur,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Begmabad,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Behta Hazipur,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhadola,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhadoli,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhadsiyana,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhaina Dholpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bharat Nagar (Ghaziabad),,201010
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bharna,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhatiyana,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhikanpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhojpur,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhopura,,201005
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bhup Kheri,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Bihuni,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Biraj Ghat,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chajarsi,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chamri,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chander Nagar,,201011
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chhajupur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chhaprola,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chhipyana,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chikamberpur,,201006
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Chirori,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Churiyala,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Crossing Republik,,201016
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dadri,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dahana,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dasna,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dasna Gate Ed,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dasna R.S.,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Datiyana,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dehpa Azampur,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dehra,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dehra Rampur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dhana,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dhanaura,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dhaulana,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Didoli,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Doohri,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dosa Banjarpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dotai,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Duhai,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Dundahera,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Farid Nagar,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Farrukh Nagar,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Galand,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Gandu Nagla,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Garh Town,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Garhmukhteshwer,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ghaziabad City,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ghaziabad H.O,,201001
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ghungrala,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Girdharpur Tmrel,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Gohra Alamgirpur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Govindpuram,,201013
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Govindpuri,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Gyan Lok,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Gyaspur,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Haidarpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hapur H.O,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hapur Mandi,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Harmukhpuri,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Harsinghpur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hasanpur Bhowapur,,201010
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hassanpur,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hindan Nagar,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hindon Air Field,,201004
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Hoshdarpur Garhi,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,I.E.Sahibabad,,201010
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Iklahdi,,245101
2,India,UttarPradesh,Ghaziabad,Ghaziabad,Indirapuram,,201014
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ingram Institute,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jakhera Rahmatpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jalalabad,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jalalpur Dhindar,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jaoli,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jharina,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Jindal Nagar,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kaila,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kakra,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kalchina,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kamla Nehru Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kanauja,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kandaula,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kanya Kalyanpur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kastala,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kathikhera,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kaushambi,,201012
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kavi Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Khanjarpur,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kharkhari,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Khera,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Khiluai,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Khimawati,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Khindora,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kishan Ganj (Ghaziabad),,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kuchesar Chopla,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kumhera,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Kushlia,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Loni,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Luhari,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Madarsa Sadat,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mahmoodpur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mahmoodpur Palwara,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Makanpur,,201014
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mandola,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mathurawali,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Matnaurs,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Meerut Road,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Model Town (Ghaziabad),,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Modi Nagar,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mohan Nagar (Ghaziabad),,201007
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mohd. Pur Khudaliya,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Morta,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mubarikpur,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Mukeempur,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Murad Nagar (Ghaziabad),,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Murad Nagar Bazar,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Murad Nagar Town,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Muradpur Janupura,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nagla Akhu,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nagola,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nahal,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nali Husainpur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nan,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nanpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nasratpura ED,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nehru Nagar (Ghaziabad),,201001
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nek Nanpur Nanai,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nekpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,New Market Pilkhauwa,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,New Raj Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Nistoli,,201003
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Niwari,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Noida Sector 27,,201301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Noida Sector 41,,201303
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Noorpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Old Raj Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Painga,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Parpa,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Pasonda,,201005
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Patla,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Phagota,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Phuldehra,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Pilkhauwa Post Office,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Police Line Harsaon,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Postal Staff College (I),,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Raghunathpur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Raispur,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Raj Nagar Extension,,201017
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rajapur,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rajethi,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rampur Puth,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Ramte Ram Road,,201001
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Raoli Kalan,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rasulpur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rly Road Hapur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Rori,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Roza Yakubpur,,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sadarpur,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sadullapur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sahibabad,,201005
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Saidpur,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sakhpur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Salarpur,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Samaipur,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Samana,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sapnawat,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sara,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Saunda,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shah Mohiuddinpur,,245101
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shahjahanpur,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shahpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shahpur Bamheta,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sharpur,,245208
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shastri Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shipra Sun City,,201014
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Shyampur Jatt,,245205
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sikandarpur Kakori,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sikhera,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sikri Kalan,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sikri Khurd,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Simbhaoli,,245207
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Solana,,245301
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Sultanpur,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Surana,,201206
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Talhata,,201201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Tatarpur,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Teela Sahbazpur,,201102
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Tibra,,201204
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Tronica City,,201103
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Tyori,,245304
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Udai Rampur Nagla,,201015
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Upera,,245201
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Vaishali,,201019
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Vasundhra,,201012
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Vijai Nagar (Ghaziabad),,201009
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Vivekanand Nagar,,201002
1,India,UttarPradesh,Ghaziabad,Ghaziabad,Wait,,245207
1,India,Maharashtra,Pune,Pune,A.R. shala,,411004
1,India,Maharashtra,Pune,Pune,Afmc,,411040
1,India,Maharashtra,Pune,Pune,Adhale Bk,,410506
1,India,Maharashtra,Pune,Pune,Adivare,,410509
1,India,Maharashtra,Pune,Pune,Agoti,,413132
1,India,Maharashtra,Pune,Pune,Airport,,411032
1,India,Maharashtra,Pune,Pune,Akurdi,,411035
1,India,Maharashtra,Pune,Pune,Ala,,412411
1,India,Maharashtra,Pune,Pune,Alande,,412205
1,India,Maharashtra,Pune,Pune,Alandi Chorachi,,412201
1,India,Maharashtra,Pune,Pune,Alandi Devachi,,412105
1,India,Maharashtra,Pune,Pune,Alegaon,,412211
1,India,Maharashtra,Pune,Pune,Alephata,,412411
1,India,Maharashtra,Pune,Pune,Ambade,,412206
1,India,Maharashtra,Pune,Pune,Ambale,,410507
1,India,Maharashtra,Pune,Pune,Ambarvet,,411042
1,India,Maharashtra,Pune,Pune,Ambavade,,412206
1,India,Maharashtra,Pune,Pune,Ambavane,,410401
1,India,Maharashtra,Pune,Pune,Ambegaon Bk,,411046
1,India,Maharashtra,Pune,Pune,Ambeghar,,412206
1,India,Maharashtra,Pune,Pune,Ambethan,,410501
1,India,Maharashtra,Pune,Pune,Ambi,,410507
1,India,Maharashtra,Pune,Pune,Amble,,412211
1,India,Maharashtra,Pune,Pune,Amboli,,410505
1,India,Maharashtra,Pune,Pune,Amdabad,,412218
1,India,Maharashtra,Pune,Pune,Ammunition Factory khadki,,411003
1,India,Maharashtra,Pune,Pune,Amondi,,412408
1,India,Maharashtra,Pune,Pune,Anandnagar,,411051
1,India,Maharashtra,Pune,Pune,Anantnagar Nigade,,412205
1,India,Maharashtra,Pune,Pune,Andgaon,,411042
1,India,Maharashtra,Pune,Pune,Andhalgaon,,412211
1,India,Maharashtra,Pune,Pune,Ane,,412410
1,India,Maharashtra,Pune,Pune,Anjanavale,,410502
1,India,Maharashtra,Pune,Pune,Anthurne,,413114
1,India,Maharashtra,Pune,Pune,Antroli,,412212
1,India,Maharashtra,Pune,Pune,Aptale,,410502
1,India,Maharashtra,Pune,Pune,Apti,,412206
1,India,Maharashtra,Pune,Pune,Armament,,411021
1,India,Maharashtra,Pune,Pune,Arvi,,412401
1,India,Maharashtra,Pune,Pune,Arvi(haveli),,412205
1,India,Maharashtra,Pune,Pune,Asane,,410509
1,India,Maharashtra,Pune,Pune,Ashtapur,,412207
1,India,Maharashtra,Pune,Pune,Audar,,412404
1,India,Maharashtra,Pune,Pune,Aundh,,411007
1,India,Maharashtra,Pune,Pune,Aundh Camp,,411027
1,India,Maharashtra,Pune,Pune,Aundh T.s.,,411007
1,India,Maharashtra,Pune,Pune,Avasari Bk,,412406
1,India,Maharashtra,Pune,Pune,Avhat,,412402
1,India,Maharashtra,Pune,Pune,Avsari Kh,,412405
1,India,Maharashtra,Pune,Pune,Babhurdi,,412204
1,India,Maharashtra,Pune,Pune,Bahul,,410501
1,India,Maharashtra,Pune,Pune,Bajirao Road,,411002
1,India,Maharashtra,Pune,Pune,Ballalwadi,,410502
1,India,Maharashtra,Pune,Pune,Baner Gaon,,411045
1,India,Maharashtra,Pune,Pune,Baner Road,,411007
1,India,Maharashtra,Pune,Pune,Baramati,,413102
1,India,Maharashtra,Pune,Pune,Baramati Midc,,413133
1,India,Maharashtra,Pune,Pune,Baramati West,,413102
1,India,Maharashtra,Pune,Pune,Barhanpur,,413102
1,India,Maharashtra,Pune,Pune,Bari Bk,,412206
1,India,Maharashtra,Pune,Pune,Bavdhan,,411021
1,India,Maharashtra,Pune,Pune,Bawada,,413103
1,India,Maharashtra,Pune,Pune,Bazarwadi,,412206
1,India,Maharashtra,Pune,Pune,Beam Wirelee station,,413801
1,India,Maharashtra,Pune,Pune,Bebedhol,,410506
1,India,Maharashtra,Pune,Pune,Belawade,,412108
1,India,Maharashtra,Pune,Pune,Belawadi,,413104
1,India,Maharashtra,Pune,Pune,Belha,,412410
1,India,Maharashtra,Pune,Pune,Belsar,,412303
1,India,Maharashtra,Pune,Pune,Bet Narayan maharaj,,412203
1,India,Maharashtra,Pune,Pune,Bhadas,,412108
1,India,Maharashtra,Pune,Pune,Bhamburde,,412209
1,India,Maharashtra,Pune,Pune,Bhandgaon,,413103
1,India,Maharashtra,Pune,Pune,Bhangarwadi,,410401
1,India,Maharashtra,Pune,Pune,Bhavani Peth,,411042
1,India,Maharashtra,Pune,Pune,Bhavaninagar,,413104
1,India,Maharashtra,Pune,Pune,Bhigwan,,413130
1,India,Maharashtra,Pune,Pune,Bhigwan R s,,413105
1,India,Maharashtra,Pune,Pune,Bhimashankar,,410509
1,India,Maharashtra,Pune,Pune,Bhivadi,,412301
1,India,Maharashtra,Pune,Pune,Bhivari,,412301
1,India,Maharashtra,Pune,Pune,Bhodani,,413103
1,India,Maharashtra,Pune,Pune,Bhondave Wadi,,412204
1,India,Maharashtra,Pune,Pune,Bhongavali,,412205
1,India,Maharashtra,Pune,Pune,Bhor,,412206
1,India,Maharashtra,Pune,Pune,Bhorghar,,410509
1,India,Maharashtra,Pune,Pune,Bhorgiri,,412402
1,India,Maharashtra,Pune,Pune,Bhosari I.e.,,411026
1,India,Maharashtra,Pune,Pune,Bhosarigoan,,411039
1,India,Maharashtra,Pune,Pune,Bhose,,410501
1,India,Maharashtra,Pune,Pune,Bhoyare,,412106
1,India,Maharashtra,Pune,Pune,Bhugaon,,411042
1,India,Maharashtra,Pune,Pune,Bhukum,,411042
1,India,Maharashtra,Pune,Pune,Bhusari Colony,,411038
1,India,Maharashtra,Pune,Pune,Bhutonde,,412206
1,India,Maharashtra,Pune,Pune,Bibi,,410513
1,India,Maharashtra,Pune,Pune,Bibvewadi,,411037
1,India,Maharashtra,Pune,Pune,Bijawadi,,413106
1,India,Maharashtra,Pune,Pune,Bopgaon,,412301
1,India,Maharashtra,Pune,Pune,Bori,,413104
1,India,Maharashtra,Pune,Pune,Bori Aindi,,412202
1,India,Maharashtra,Pune,Pune,Bori Bk,,412411
1,India,Maharashtra,Pune,Pune,Bori Paradhi,,412203
1,India,Maharashtra,Pune,Pune,Boribyal,,413801
1,India,Maharashtra,Pune,Pune,Botanical Garden,,411003
1,India,Maharashtra,Pune,Pune,Burunjwadi,,412208
1,India,Maharashtra,Pune,Pune,C D a (o),,411001
1,India,Maharashtra,Pune,Pune,C M e,,411031
1,India,Maharashtra,Pune,Pune,Chakan,,410501
1,India,Maharashtra,Pune,Pune,Chambli,,412301
1,India,Maharashtra,Pune,Pune,Chandkhed,,410506
1,India,Maharashtra,Pune,Pune,Chandoli Bk,,410503
1,India,Maharashtra,Pune,Pune,Charoli Bk,,412105
1,India,Maharashtra,Pune,Pune,Chas,,410513
1,India,Maharashtra,Pune,Pune,Chavand,,410502
1,India,Maharashtra,Pune,Pune,Chikhalgaon,,412206
1,India,Maharashtra,Pune,Pune,Chikhali,,411019
1,India,Maharashtra,Pune,Pune,Chikhlee,,412114
1,India,Maharashtra,Pune,Pune,Chilewadi,,412409
1,India,Maharashtra,Pune,Pune,Chimbli,,412105
1,India,Maharashtra,Pune,Pune,Chinchani Camp,,412211
1,India,Maharashtra,Pune,Pune,Chincholi,,412218
1,India,Maharashtra,Pune,Pune,Chinchoshi,,410505
1,India,Maharashtra,Pune,Pune,Chinchwad East,,411019
1,India,Maharashtra,Pune,Pune,Chinchwadga0n,,411019
1,India,Maharashtra,Pune,Pune,Cod Dehu road,,412101
1,India,Maharashtra,Pune,Pune,Congress House road,,411005
1,India,Maharashtra,Pune,Pune,Dahitane,,412207
1,India,Maharashtra,Pune,Pune,Dalaj,,413132
1,India,Maharashtra,Pune,Pune,Dapode,,412213
1,India,Maharashtra,Pune,Pune,Dapodi,,411001
1,India,Maharashtra,Pune,Pune,Dapodi Bazar,,411012
1,India,Maharashtra,Pune,Pune,Daund,,413801
1,India,Maharashtra,Pune,Pune,Daund Bazar,,413801
1,India,Maharashtra,Pune,Pune,Daundaj,,412305
1,India,Maharashtra,Pune,Pune,Dawadi,,410505
1,India,Maharashtra,Pune,Pune,Dawanewadi,,412311
1,India,Maharashtra,Pune,Pune,Deccan Gymkhana,,411004
1,India,Maharashtra,Pune,Pune,Degaon,,412213
1,India,Maharashtra,Pune,Pune,Dehane,,412402
1,India,Maharashtra,Pune,Pune,Dehu,,412109
1,India,Maharashtra,Pune,Pune,Dehu Road cantt,,412101
1,India,Maharashtra,Pune,Pune,Delwadi,,412214
1,India,Maharashtra,Pune,Pune,Deulgaonraja,,413801
1,India,Maharashtra,Pune,Pune,Devale,,410502
1,India,Maharashtra,Pune,Pune,Dhakale,,413110
1,India,Maharashtra,Pune,Pune,Dhamane,,410506
1,India,Maharashtra,Pune,Pune,Dhamani,,410508
1,India,Maharashtra,Pune,Pune,Dhamari,,412403
1,India,Maharashtra,Pune,Pune,Dhangavadi,,412205
1,India,Maharashtra,Pune,Pune,Dhankawadi,,411043
1,India,Maharashtra,Pune,Pune,Dhanore,,412208
1,India,Maharashtra,Pune,Pune,Dhanori,,411015
1,India,Maharashtra,Pune,Pune,Dhayari,,411041
1,India,Maharashtra,Pune,Pune,Dhekalwadi,,413104
1,India,Maharashtra,Pune,Pune,Dholwad,,412409
1,India,Maharashtra,Pune,Pune,Dighi Camp,,411015
1,India,Maharashtra,Pune,Pune,Dimbhe Colony,,410509
1,India,Maharashtra,Pune,Pune,Dingore,,412409
1,India,Maharashtra,Pune,Pune,Diwa,,412301
1,India,Maharashtra,Pune,Pune,Donda,,410505
1,India,Maharashtra,Pune,Pune,Donje,,411042
1,India,Maharashtra,Pune,Pune,Dorlewadi,,413102
1,India,Maharashtra,Pune,Pune,Dr.B.a. chowk,,411001
1,India,Maharashtra,Pune,Pune,Dukirkline,,411014
1,India,Maharashtra,Pune,Pune,East Khadki,,411003
1,India,Maharashtra,Pune,Pune,Eklahare,,412402
1,India,Maharashtra,Pune,Pune,Ex. serviceman colony,,411038
1,India,Maharashtra,Pune,Pune,Film Institute,,411004
1,India,Maharashtra,Pune,Pune,Fulgaon,,412216
1,India,Maharashtra,Pune,Pune,Gadad,,410501
1,India,Maharashtra,Pune,Pune,Galandwadi,,412203
1,India,Maharashtra,Pune,Pune,Ganegaon Dumala,,412211
1,India,Maharashtra,Pune,Pune,Ganegaon Khalasa,,412209
1,India,Maharashtra,Pune,Pune,Ganeshkhind,,411007
1,India,Maharashtra,Pune,Pune,Gangapur Kh,,410516
1,India,Maharashtra,Pune,Pune,Garade,,412301
1,India,Maharashtra,Pune,Pune,Gawadewadi,,412405
1,India,Maharashtra,Pune,Pune,Ghodegaon,,412408
1,India,Maharashtra,Pune,Pune,Ghorpade Peth,,411042
1,India,Maharashtra,Pune,Pune,Ghorpuri Bazar,,411001
1,India,Maharashtra,Pune,Pune,Ghotavade,,411042
1,India,Maharashtra,Pune,Pune,Ghotawadi,,410505
1,India,Maharashtra,Pune,Pune,Ghotondi,,413120
